2018-04-12, 0,00176770, 0,00176220, -0,31113877
2018-04-12, 0,00174930, 0,00176100, 0,66883896
2018-04-15, 0,00166160, 0,00165100, -0,63793934
2018-04-15, 0,00161950, 0,00158920, -1,87094782
2018-04-22, 0,00155340, 0,00146420, -5,74224282
2018-04-22, 0,00146660, 0,00146420, -0,16364380
2018-04-22, 0,00146790, 0,00146590, -0,13624906
2018-04-24, 0,00154120, 0,00158610, 2,91331430
2018-04-24, 0,00161550, 0,00163820, 1,40513773
2018-04-25, 0,00162490, 0,00149370, -8,07434304
2018-04-25, 0,00152320, 0,00152220, -0,06565126
2018-04-25, 0,00152180, 0,00152150, -0,01971350
2018-04-25, 0,00150320, 0,00150630, 0,20622672
2018-04-25, 0,00152950, 0,00150990, -1,28146453
2018-04-26, 0,00151780, 0,00154200, 1,59441297
2018-04-27, 0,00158360, 0,00155560, -1,76812326
2018-04-29, 0,00157530, 0,00157930, 0,25391989
2018-04-29, 0,00159100, 0,00158950, -0,09428033
2018-04-29, 0,00159630, 0,00159810, 0,11276076
2018-04-29, 0,00159850, 0,00159180, -0,41914295
2018-05-03, 0,00156150, 0,00154630, -0,97342299
2018-05-07, 0,00143990, 0,00142470, -1,05562886
2018-05-09, 0,00156310, 0,00156750, 0,28149191
2018-05-09, 0,00155640, 0,00158490, 1,83114880
2018-05-10, 0,00157240, 0,00151410, -3,70770796
2018-05-11, 0,00155250, 0,00150670, -2,95008052
2018-05-11, 0,00151390, 0,00149880, -0,99742387
2018-05-11, 0,00150500, 0,00151890, 0,92358804
2018-05-12, 0,00154750, 0,00152200, -1,64781906
2018-05-12, 0,00149970, 0,00150590, 0,41341602
2017-07-25, h
2017-07-25, h
2017-07-31, h
2017-08-02, h
2017-08-03, h
2017-08-09, h
2017-08-19, h
2017-08-24, h
2017-08-24, h
2017-08-24, h
2017-08-26, h
2017-08-29, h
2017-08-31, h
2017-08-31, h
2017-09-01, h
2017-09-01, h
2017-09-08, h
2017-09-13, h
2017-09-19, h
2017-10-03, h
2017-10-03, h
2017-10-04, h
2017-10-16, h
2017-10-19, h
2017-11-01, h
2017-11-01, h
2017-11-01, h
2017-11-01, h
2017-11-01, h
2017-11-01, h
2017-11-05, h
2017-11-05, h
2017-11-05, h
2017-11-10, h
2017-11-10, h
2017-11-20, h
2017-11-27, h
2017-12-06, h
2018-01-07, h
2018-01-07, h
2018-01-08, h
2018-01-13, h
2018-01-25, h
2018-02-11, h
2018-02-11, h
2018-02-18, h
2018-02-20, h
2018-03-14, h
2018-03-14, h
2018-03-25, h
2018-03-25, h
2018-03-25, h
2018-03-26, h
2018-04-20, h
2018-04-25, h
2018-04-26, h
2017-07-25, h
2017-07-25, h
2017-07-31, h
2017-08-02, h
2017-08-03, h
2017-08-09, h
2017-08-19, h
2017-08-24, h
2017-08-24, h
2017-08-26, h
2017-08-29, h
2017-08-31, h
2017-08-31, h
2017-09-01, h
2017-09-01, h
2017-09-08, h
2017-09-13, h
2017-09-14, h
2017-09-19, h
2017-10-03, h
2017-10-03, h
2017-10-16, h
2017-10-19, h
2017-11-01, h
2017-11-01, h
2017-11-01, h
2017-11-01, h
2017-11-01, h
2017-11-01, h
2017-11-05, h
2017-11-05, h
2017-11-10, h
2017-11-10, h
2017-11-27, h
2017-12-06, h
2018-01-07, h
2018-01-07, h
2018-01-08, h
2018-02-11, h
2018-02-18, h
2018-02-20, h
2018-03-14, h
2018-03-14, h
2018-03-25, h
2018-03-25, h
2018-03-26, h
2018-04-10, h
2018-04-20, h
2018-04-25, h
2018-04-26, h
2017-07-25, h
2017-07-30, h
2017-08-03, h
2017-08-09, h
2017-08-19, h
2017-08-24, h
2017-08-26, h
2017-08-29, h
2017-08-31, h
2017-09-01, h
2017-09-08, h
2017-09-13, h
2017-09-14, h
2017-09-19, h
2017-09-19, h
2017-10-03, h
2017-10-03, h
2017-11-07, h
2017-11-10, h
2017-11-10, h
2017-11-27, h
2017-12-06, h
2018-01-07, h
2018-01-07, h
2018-01-08, h
2018-02-11, h
2018-02-18, h
2018-02-23, h
2018-03-15, h
2018-03-31, h
2018-04-11, h
2018-04-20, h
2018-04-25, h
2018-04-25, h
